process_unit_id_v2,hr_process_name,hr_system_name,region,contact_channel,total_cases,avg_resolution_time_hours,avg_first_response_time_hours,sla_breach_rate,escalation_rate,avg_complexity_score,avg_satisfaction_score,avg_previous_cases,avg_employee_tenure_months,high_priority_rate,urgent_priority_rate,volume_score,resolution_time_score,first_response_score,sla_risk_score,escalation_score,complexity_score,previous_cases_score,high_priority_score,urgent_priority_score,automation_score,automation_priority,recommended_solution,estimated_savings_rate,estimated_hours_saved,estimated_manual_work_rate,estimated_manual_handling_time_hours,estimated_operational_hours_saved,ranking,hr_contact_channel
HR System Performance Issue | Payroll Payment Gateway | Europe | Social Media,HR System Performance Issue,Payroll Payment Gateway,Europe,Social Media,89,122.7752808988764,40.72067415730337,0.5730337078651685,0.4606741573033708,6.168539325842697,2.9213483146067416,10.696629213483146,31.359550561797754,0.2808988764044944,0.2808988764044944,0.912280701754386,0.5077052315471035,0.7784459937399656,0.6359565613311559,0.4295380468416926,0.7381896858370148,0.6698111089371228,0.6045765337121439,0.4943534140567449,66.45,Alta,Automatización parcial con alertas SLA,0.35,3824.45,0.18,22.1,688.42,1,Internal Collaboration Tool
HR System Enhancement Request | Payroll Payment Gateway | Europe | Web Form,HR System Enhancement Request,Payroll Payment Gateway,Europe,Web Form,73,131.7458904109589,37.325890410958905,0.5342465753424658,0.4520547945205479,4.986301369863014,2.835616438356164,9.657534246575343,29.972602739726028,0.1917808219178082,0.3150684931506849,0.631578947368421,0.6570124510767152,0.5974322970370507,0.5472111864500089,0.4108750691638301,0.2403922809056468,0.4584622182942998,0.3743492368204154,0.5792663254362024,52.63,Media,Automatización parcial con alertas SLA,0.2,1923.49,0.12,15.81,230.83,798,Employee Self-Service Portal
HRIS Access Suspension | Employee Mobile App | South America | Email,HRIS Access Suspension,Employee Mobile App,South America,Email,57,138.2661403508772,31.86298245614035,0.5087719298245614,0.5263157894736842,5.964912280701754,3.1578947368421053,10.929824561403509,32.59649122807018,0.2807017543859649,0.2631578947368421,0.3508771929824561,0.7655357780430809,0.3061438858932536,0.4889249245014748,0.5716678477098498,0.6524497431018775,0.7172423636882671,0.6040672893200251,0.4502663405809239,52.63,Media,Automatización parcial con alertas SLA,0.2,1576.23,0.12,16.59,189.13,799,Email
Benefits Cancellation Request | Benefits Administration System | North America | Email,Benefits Cancellation Request,Benefits Administration System,North America,Email,84,112.64738095238096,37.90892857142857,0.4761904761904761,0.4047619047619047,5.726190476190476,3.011904761904762,10.511904761904765,32.51190476190476,0.1547619047619047,0.3333333333333333,0.8245614035087719,0.3391360190929666,0.6285205490823025,0.4143782094217459,0.3084746750597423,0.5519326736023007,0.632238693364871,0.2787146846552787,0.6246552089963929,52.62,Media,Automatización parcial,0.2,1892.48,0.12,13.52,227.14,800,Email
Compliance & Access Security Review | Benefits Portal | Asia | Social Media,Compliance & Access Security Review,Benefits Portal,Asia,Social Media,73,119.56972602739728,37.960273972602735,0.4794520547945205,0.5068493150684932,5.328767123287672,3.3424657534246576,9.95890410958904,32.205479452054796,0.3424657534246575,0.2465753424657534,0.631578947368421,0.4543518351847371,0.6312583437607524,0.4218407362210865,0.52951828440167,0.3845921540956343,0.5197599709055641,0.7636282068670512,0.4090580120854878,52.62,Media,Automatización parcial,0.2,1745.72,0.12,14.35,209.51,801,Internal Collaboration Tool
HR System Performance Issue | Benefits Portal | Asia | Social Media,HR System Performance Issue,Benefits Portal,Asia,Social Media,84,123.44107142857142,33.838452380952376,0.5119047619047619,0.4047619047619047,5.630952380952381,3.25,9.547619047619047,29.964285714285715,0.238095238095238,0.2261904761904762,0.8245614035087719,0.5187866784258266,0.411478169468962,0.4960928778745255,0.3084746750597423,0.5118313755342281,0.4361057868765547,0.4939977514234939,0.3584007759692036,52.61,Media,Automatización parcial con alertas SLA,0.2,2073.81,0.12,14.81,248.81,802,Internal Collaboration Tool
Payroll Support Request | Benefits Portal | South America | Social Media,Payroll Support Request,Benefits Portal,South America,Social Media,68,128.59514705882353,32.35058823529412,0.4852941176470588,0.5588235294117647,5.955882352941177,3.1029411764705883,10.132352941176473,27.735294117647054,0.3382352941176471,0.1617647058823529,0.543859649122807,0.6045713400546467,0.3321435757743458,0.4352074386351996,0.6420548635610915,0.6486475689429466,0.5550389582038925,0.7526992518256351,0.1983000711423971,52.61,Media,Automatización parcial,0.2,1748.89,0.12,15.43,209.85,803,Internal Collaboration Tool
HRIS Login Issue | Employee Mobile App | South America | Phone,HRIS Login Issue,Employee Mobile App,South America,Phone,81,122.68950617283951,34.013333333333335,0.5432098765432098,0.4814814814814814,5.1234567901234565,3.123456790123457,10.197530864197532,28.80246913580247,0.2716049382716049,0.1851851851851851,0.7719298245614035,0.506277593231866,0.4208030190142361,0.5677193156541225,0.474590869939707,0.2981434399955625,0.5682959579619586,0.5805666036689139,0.2565009312304029,52.6,Media,Automatización parcial con alertas SLA,0.2,1987.57,0.12,14.72,238.46,804,Phone
HRIS Login Issue | Payroll Payment Gateway | Asia | Chat,HRIS Login Issue,Payroll Payment Gateway,Asia,Chat,60,142.29649999999998,36.62033333333333,0.5166666666666667,0.4833333333333333,5.733333333333333,3.1166666666666667,8.133333333333333,27.383333333333333,0.35,0.1833333333333333,0.4035087719298245,0.8326172614254922,0.5598111981987414,0.506988167001563,0.4786005711954304,0.5549402709574061,0.148444190693691,0.783092155369383,0.251899002758328,52.6,Media,Automatización parcial con alertas SLA,0.2,1707.56,0.12,17.08,204.96,805,HR Chat / Virtual Assistant
HR System Enhancement Request | Benefits Administration System | Africa | Social Media,HR System Enhancement Request,Benefits Administration System,Africa,Social Media,62,113.0608064516129,37.21983870967742,0.5483870967741935,0.6129032258064516,6.17741935483871,2.7419354838709675,8.758064516129032,31.967741935483872,0.2096774193548387,0.3225806451612903,0.4385964912280701,0.3460170912976836,0.5917775007598898,0.5795648510252144,0.759150313894263,0.7419287430780485,0.2755126941883914,0.4205832493919367,0.5979343339972485,52.6,Media,Rediseño del proceso antes de automatizar,0.2,1401.95,0.12,13.57,168.27,806,Internal Collaboration Tool
Payroll Support Request | HRIS Integration API | North America | Email,Payroll Support Request,HRIS Integration API,North America,Email,72,125.80111111111113,35.31027777777778,0.4166666666666667,0.5416666666666666,6.111111111111111,3.2777777777777777,9.944444444444445,29.375,0.2777777777777778,0.2222222222222222,0.6140350877192983,0.5580672827710431,0.4899575589934007,0.2781870953337799,0.6049061607507139,0.7140087532940943,0.5168189171186602,0.5965134975035965,0.3485395006719004,52.59,Media,Rediseño del proceso antes de automatizar,0.2,1811.54,0.12,15.1,217.44,807,Email
Employee Data Update | People Analytics Dashboard | Europe | Web Form,Employee Data Update,People Analytics Dashboard,Europe,Web Form,79,132.8967088607595,37.09582278481013,0.4430379746835443,0.4683544303797468,5.3164556962025316,3.1645569620253164,10.367088607594935,31.531645569620252,0.2025316455696202,0.2151898734177215,0.7368421052631579,0.6761667240045105,0.5851648318279051,0.3385249306892078,0.4461676711649597,0.3794082599201966,0.6027835092524672,0.4021228802529717,0.3310638229298439,52.58,Media,Automatización parcial,0.2,2099.77,0.12,15.95,252.01,808,Employee Self-Service Portal
Benefits Cancellation Request | HR Case Management Platform | South America | Social Media,Benefits Cancellation Request,HR Case Management Platform,South America,Social Media,71,127.32112676056336,38.64450704225352,0.5211267605633803,0.5352112676056338,4.985915492957746,3.0,10.112676056338028,30.492957746478872,0.2253521126760563,0.2394366197183098,0.5964912280701754,0.5833664901387852,0.6677424224527283,0.5171929096346329,0.590928681021256,0.2402298021752916,0.5510367371227076,0.4610772019780526,0.3913179906940048,52.58,Media,Automatización parcial con alertas SLA,0.2,1807.96,0.12,15.28,216.98,809,Internal Collaboration Tool
HRIS Login Issue | Employee Mobile App | Africa | Web Form,HRIS Login Issue,Employee Mobile App,Africa,Web Form,77,115.41207792207793,36.369740259740254,0.5714285714285714,0.3766233766233766,6.064935064935065,2.7532467532467533,10.03896103896104,32.94805194805195,0.2207792207792207,0.2077922077922078,0.7017543859649122,0.3851517571352265,0.5464492929910613,0.6322839919624916,0.2475480455896612,0.6945656996853318,0.5360433172308708,0.4492636076794492,0.3126803177726157,52.58,Media,Rediseño del proceso antes de automatizar,0.2,1777.35,0.12,13.85,213.29,810,Employee Self-Service Portal
HR System Enhancement Request | HR Document Management System | Europe | Chat,HR System Enhancement Request,HR Document Management System,Europe,Chat,67,129.33328358208956,39.891194029850745,0.4477611940298507,0.6119402985074627,5.298507462686567,3.373134328358209,10.164179104477611,29.55223880597015,0.2835820895522388,0.1641791044776119,0.5263157894736842,0.6168569168344259,0.7342171781715262,0.3493317071707771,0.757065346462303,0.3718509115689964,0.5615123071482437,0.6115083379750145,0.2042999515471655,52.58,Media,Automatización parcial,0.2,1733.07,0.12,15.52,207.97,811,HR Chat / Virtual Assistant
Payroll Support Request | HR Case Management Platform | North America | Phone,Payroll Support Request,HR Case Management Platform,North America,Phone,76,136.92052631578946,38.24763157894737,0.4210526315789473,0.5789473684210527,4.894736842105263,3.1842105263157894,8.18421052631579,28.86842105263158,0.2105263157894736,0.3026315789473684,0.6842105263157895,0.7431393188205088,0.6465805753038233,0.288222230056051,0.6856277781356697,0.2018377884948499,0.1587924636026263,0.4227762857257385,0.5483600790646252,52.57,Media,Automatización parcial,0.2,2081.19,0.12,16.43,249.74,812,Phone
HR System Enhancement Request | Employee Self-Service Portal | South America | Email,HR System Enhancement Request,Employee Self-Service Portal,South America,Email,59,140.57813559322034,35.27525423728813,0.5932203389830508,0.4406779661016949,5.067796610169491,2.7796610169491527,11.203389830508474,30.8135593220339,0.2203389830508474,0.288135593220339,0.3859649122807017,0.8040167286111551,0.4880900643282451,0.6821437896624928,0.3862415202373296,0.2747069625935691,0.772884742859631,0.4481262989401938,0.5123369547627011,52.57,Media,Automatización parcial con alertas SLA,0.2,1658.82,0.12,16.87,199.07,813,Email
Compliance & Access Security Review | HR Case Management Platform | North America | Chat,Compliance & Access Security Review,HR Case Management Platform,North America,Chat,76,115.79710526315787,40.377105263157894,0.5131578947368421,0.5131578947368421,5.2105263157894735,2.8157894736842106,10.421052631578949,30.092105263157897,0.2236842105263158,0.2236842105263158,0.6842105263157895,0.3915601691458152,0.7601265129576116,0.498960059223746,0.543177865103395,0.3348052505100384,0.6137596345989151,0.4567683488996673,0.3521726020972227,52.56,Media,Automatización parcial con alertas SLA,0.2,1760.12,0.12,13.9,211.28,814,HR Chat / Virtual Assistant
Compliance & Access Security Review | Payroll System | Europe | Phone,Compliance & Access Security Review,Payroll System,Europe,Phone,64,123.7334375,38.7621875,0.578125,0.578125,5.171875,2.796875,9.96875,30.5,0.171875,0.28125,0.4736842105263157,0.5236528321861704,0.6740172771350975,0.6476054922973878,0.6838471542227662,0.3185305871904711,0.5217625963459891,0.3229246001523229,0.4952259707192871,52.55,Media,Automatización parcial con alertas SLA,0.2,1583.79,0.12,14.85,190.08,815,Phone
Payroll Support Request | Benefits Administration System | Africa | Web Form,Payroll Support Request,Benefits Administration System,Africa,Web Form,58,130.33689655172412,40.21672413793104,0.5862068965517241,0.4655172413793103,5.689655172413793,3.1206896551724137,9.310344827586206,29.06896551724138,0.3103448275862069,0.1551724137931034,0.3684210526315789,0.633561095271595,0.7515748105435925,0.6660969582188142,0.4400244798041615,0.5365489859813587,0.3878449014145509,0.6806471098038186,0.1819179525450515,52.55,Media,Automatización parcial con alertas SLA,0.2,1511.91,0.12,15.64,181.42,816,Employee Self-Service Portal
HR System Enhancement Request | Payroll System | South America | Web Form,HR System Enhancement Request,Payroll System,South America,Web Form,79,123.96303797468354,35.11784810126582,0.4556962025316455,0.5189873417721519,5.632911392405063,3.0759493670886076,9.822784810126585,26.73417721518987,0.189873417721519,0.2784810126582278,0.7368421052631579,0.5274743125918783,0.4796969916926755,0.3674870916598133,0.5558000092961282,0.512656244007147,0.4920737017457009,0.3694216549210909,0.4883449226083523,52.54,Media,Automatización parcial,0.2,1958.62,0.12,14.88,235.1,817,Employee Self-Service Portal
Compliance & Access Security Review | Benefits Administration System | Africa | Social Media,Compliance & Access Security Review,Benefits Administration System,Africa,Social Media,74,128.7577027027027,34.10716216216216,0.4459459459459459,0.5405405405405406,5.405405405405405,3.1216216216216215,10.067567567567568,31.16216216216216,0.2972972972972973,0.2567567567567567,0.6491228070175439,0.6072769233456988,0.4258060779519076,0.345178400101374,0.6024678289060175,0.4168617473392313,0.541861801853238,0.6469401617916469,0.4343592478538373,52.54,Media,Automatización parcial,0.2,1905.61,0.12,15.45,228.66,818,Internal Collaboration Tool
Benefits Reimbursement Request | HRIS Integration API | Australia | Chat,Benefits Reimbursement Request,HRIS Integration API,Australia,Chat,61,130.29737704918034,34.44196721311476,0.4918032786885246,0.4918032786885246,5.901639344262295,3.2459016393442623,11.688524590163937,32.65573770491803,0.2786885245901639,0.2622950819672131,0.4210526315789473,0.6329033309319414,0.4436582607346833,0.4501004688546551,0.4969400244798041,0.6258078108219675,0.8715597403630612,0.5988663179054349,0.4481222151495863,52.54,Media,Automatización parcial,0.2,1589.63,0.12,15.64,190.81,819,HR Chat / Virtual Assistant
HR Platform Bug Report | Employee Mobile App | North America | Email,HR Platform Bug Report,Employee Mobile App,North America,Email,68,114.26088235294117,39.6610294117647,0.5735294117647058,0.5147058823529411,5.5,3.25,9.867647058823527,28.852941176470587,0.3382352941176471,0.1470588235294117,0.543859649122807,0.3659912074166027,0.7219445412429347,0.6370907371655963,0.5465296277629778,0.4566920906906279,0.5011985525012174,0.7526992518256351,0.161755345040626,52.54,Media,Automatización parcial con alertas SLA,0.2,1553.95,0.12,13.71,186.46,820,Email
Benefits Cancellation Request | HRIS Integration API | Europe | Social Media,Benefits Cancellation Request,HRIS Integration API,Europe,Social Media,51,122.38764705882352,37.266862745098045,0.5490196078431373,0.5490196078431373,6.019607843137255,2.7254901960784315,11.784313725490197,28.333333333333332,0.3137254901960784,0.2352941176470588,0.2456140350877192,0.5012534368528938,0.5942848753443658,0.5810120431293752,0.620827033383733,0.6754800551502599,0.8910429715705867,0.6893807027761599,0.3810237016512525,52.54,Media,Rediseño del proceso antes de automatizar,0.2,1248.35,0.12,14.69,149.84,821,Internal Collaboration Tool
HR System Performance Issue | Employee Self-Service Portal | South America | Email,HR System Performance Issue,Employee Self-Service Portal,South America,Email,82,116.04426829268291,37.93731707317073,0.4512195121951219,0.4634146341463415,5.536585365853658,3.0853658536585367,10.98780487804878,31.79268292682927,0.3048780487804878,0.1585365853658536,0.7894736842105263,0.39567396148726,0.6300342560009655,0.3572443761945992,0.4354718332985043,0.4720968576314118,0.7290353912674155,0.6665242509241542,0.1902780580956669,52.53,Media,Automatización parcial,0.2,1903.13,0.12,13.93,228.45,822,Email
Payroll Support Request | Employee Self-Service Portal | Australia | Social Media,Payroll Support Request,Employee Self-Service Portal,Australia,Social Media,73,120.83671232876712,39.39068493150685,0.4520547945205479,0.547945205479452,5.890410958904109,2.643835616438356,9.136986301369864,29.52054794520548,0.2054794520547945,0.2465753424657534,0.631578947368421,0.4754396109467794,0.7075294687637533,0.3591555111066254,0.6185006958300497,0.6210799461272135,0.3525842819657513,0.4097382340973823,0.4090580120854878,52.53,Media,Automatización parcial,0.2,1764.22,0.12,14.5,211.7,823,Internal Collaboration Tool
HR Platform Bug Report | Benefits Administration System | Europe | Web Form,HR Platform Bug Report,Benefits Administration System,Europe,Web Form,64,132.24296875,38.510625,0.546875,0.609375,5.015625,3.078125,9.859375,30.890625,0.203125,0.203125,0.4736842105263157,0.6652858448289077,0.6606036810184492,0.5761051574012057,0.7515108629130967,0.2527393950475394,0.4995160398230088,0.4036557501904036,0.3010821133036283,52.53,Media,Automatización parcial con alertas SLA,0.2,1692.71,0.12,15.87,203.14,824,Employee Self-Service Portal
Benefits Reimbursement Request | Payroll Payment Gateway | Africa | Web Form,Benefits Reimbursement Request,Payroll Payment Gateway,Africa,Web Form,68,108.59720588235294,41.9010294117647,0.4852941176470588,0.5588235294117647,5.705882352941177,3.3088235294117645,10.191176470588236,30.102941176470587,0.3235294117647059,0.2205882352941176,0.543859649122807,0.2717247269729006,0.8413838666642209,0.4352074386351996,0.6420548635610915,0.5433816615142557,0.5670034928044869,0.71470812239595,0.3444789755494814,52.53,Media,Automatización parcial,0.2,1476.92,0.12,13.03,177.21,825,Employee Self-Service Portal
HRIS Login Issue | Benefits Portal | Australia | Phone,HRIS Login Issue,Benefits Portal,Australia,Phone,59,131.75406779661017,35.247966101694914,0.4915254237288136,0.5254237288135594,5.508474576271187,3.0338983050847457,10.254237288135592,33.355932203389834,0.3389830508474576,0.3220338983050847,0.3859649122807017,0.6571485558433944,0.4866350301732191,0.4494647337291542,0.5697363234653445,0.4602604265356684,0.5798298794737683,0.7546310041695172,0.5965756454379699,52.52,Media,Automatización parcial,0.2,1554.7,0.12,15.81,186.56,826,Phone
Employee Data Update | People Analytics Dashboard | South America | Social Media,Employee Data Update,People Analytics Dashboard,South America,Social Media,73,114.74068493150683,33.556301369863014,0.589041095890411,0.5342465753424658,5.273972602739726,2.8767123287671232,9.287671232876711,29.356164383561644,0.3424657534246575,0.2465753424657534,0.631578947368421,0.3739770626511094,0.3964335594549231,0.672581636678931,0.58883989202059,0.3615201743852362,0.3832331582713839,0.7636282068670512,0.4090580120854878,52.51,Media,Automatización parcial con alertas SLA,0.2,1675.21,0.12,13.77,201.04,827,Internal Collaboration Tool
HRIS Access Suspension | Employee Self-Service Portal | South America | Web Form,HRIS Access Suspension,Employee Self-Service Portal,South America,Web Form,84,110.84821428571428,36.89833333333333,0.5,0.5119047619047619,5.404761904761905,3.1547619047619047,9.75,33.666666666666664,0.25,0.2261904761904762,0.8245614035087719,0.3091906099088363,0.574634471621562,0.4688546550569324,0.5404645334265896,0.4165907926225553,0.4772694833000285,0.5247524752475248,0.3584007759692036,52.49,Media,Automatización parcial con alertas SLA,0.2,1862.25,0.12,13.3,223.44,828,Employee Self-Service Portal
Benefits Cancellation Request | Employee Self-Service Portal | Europe | Social Media,Benefits Cancellation Request,Employee Self-Service Portal,Europe,Social Media,67,137.50194029850746,37.854776119402985,0.5373134328358209,0.4029850746268656,5.402985074626866,2.970149253731343,9.373134328358208,29.119402985074625,0.208955223880597,0.2835820895522388,0.5263157894736842,0.7528163987378031,0.6256330792877292,0.554228189261329,0.3046274137269588,0.4158426340765091,0.4006161030417424,0.4187175319139261,0.5010213097466202,52.49,Media,Automatización parcial con alertas SLA,0.2,1842.53,0.12,16.5,221.1,829,Internal Collaboration Tool
Benefits Cancellation Request | People Analytics Dashboard | Australia | Social Media,Benefits Cancellation Request,People Analytics Dashboard,Australia,Social Media,66,130.9207575757576,33.64969696969697,0.5454545454545454,0.5757575757575758,5.363636363636363,3.0454545454545454,9.848484848484848,28.575757575757574,0.2575757575757575,0.2272727272727272,0.5087719298245614,0.643278903852242,0.401413518134157,0.5728551421786519,0.6787211156856201,0.3992743230022509,0.49730101471466,0.5443236631355443,0.36109021468665,52.49,Media,Automatización parcial con alertas SLA,0.2,1728.15,0.12,15.71,207.37,830,Internal Collaboration Tool
HR System Performance Issue | Payroll System | Europe | Social Media,HR System Performance Issue,Payroll System,Europe,Social Media,69,112.39260869565216,41.28,0.5217391304347826,0.4202898550724637,5.6521739130434785,2.9420289855072466,10.217391304347826,34.08695652173913,0.3333333333333333,0.2608695652173913,0.5614035087719298,0.3348955784390482,0.8082698782678128,0.5185940184629722,0.3420963936636332,0.5207669908646138,0.5723355136590996,0.74003554201574,0.4445797470456369,52.49,Media,Automatización parcial con alertas SLA,0.2,1551.02,0.12,13.49,186.16,831,Internal Collaboration Tool
HR Platform Bug Report | Payroll System | Australia | Email,HR Platform Bug Report,Payroll System,Australia,Email,68,122.77485294117648,39.28279411764706,0.5147058823529411,0.5735294117647058,5.220588235294118,2.676470588235294,9.029411764705882,31.75,0.2941176470588235,0.2352941176470588,0.543859649122807,0.5076981086003108,0.7017766089304646,0.5025018714786651,0.6738966088271293,0.3390419588585617,0.3307039344427465,0.6387258635365799,0.3810237016512525,52.48,Media,Automatización parcial con alertas SLA,0.2,1669.74,0.12,14.73,200.33,832,Email
Benefits Cancellation Request | Benefits Administration System | South America | Phone,Benefits Cancellation Request,Benefits Administration System,South America,Phone,62,143.3283870967742,34.299032258064514,0.4516129032258064,0.5645161290322581,5.016129032258065,3.0483870967741935,11.17741935483871,31.967741935483872,0.3064516129032258,0.2580645161290322,0.4385964912280701,0.8497920356791624,0.4360368077836463,0.3581444590886503,0.6543807004382676,0.2529516246996135,0.7676024237289697,0.670589391445348,0.4376090840023819,52.47,Media,Automatización parcial,0.2,1777.27,0.12,17.2,213.28,833,Phone
HRIS Login Issue | Payroll Payment Gateway | Africa | Social Media,HRIS Login Issue,Payroll Payment Gateway,Africa,Social Media,63,132.16126984126984,31.938730158730156,0.5873015873015873,0.5396825396825397,5.031746031746032,3.0317460317460316,10.857142857142858,30.984126984126984,0.2857142857142857,0.2698412698412698,0.4561403508771929,0.6639260445963068,0.3101828387948332,0.6686016223859493,0.6006100522624389,0.2595273751892704,0.7024591166755026,0.617016646719617,0.4668748042395401,52.46,Media,Automatización parcial con alertas SLA,0.2,1665.23,0.12,15.86,199.84,834,Internal Collaboration Tool
Compliance & Access Security Review | Employee Self-Service Portal | Asia | Phone,Compliance & Access Security Review,Employee Self-Service Portal,Asia,Phone,63,126.39174603174604,34.24476190476191,0.5396825396825397,0.5396825396825397,5.857142857142857,2.9047619047619047,9.26984126984127,30.07936507936508,0.2698412698412698,0.2857142857142857,0.4561403508771929,0.5678978363848546,0.4331430513600578,0.5596487311155763,0.6006100522624389,0.6070719584459005,0.3796065957070811,0.5760103482875759,0.5063199054287533,52.46,Media,Automatización parcial con alertas SLA,0.2,1592.54,0.12,15.17,191.14,835,Phone
Payroll Support Request | Payroll Payment Gateway | Asia | Phone,Payroll Support Request,Payroll Payment Gateway,Asia,Phone,78,126.99448717948718,35.29512820512821,0.4871794871794871,0.4871794871794871,5.448717948717949,2.948717948717949,9.512820512820513,29.08974358974359,0.1923076923076923,0.282051282051282,0.7192982456140351,0.5779298865754358,0.4891497666997912,0.4395211843302935,0.4869284122650095,0.4350990840385888,0.4290278662245547,0.3757103521002988,0.4972171897697041,52.45,Media,Automatización parcial,0.2,1981.11,0.12,15.24,237.74,836,Phone
HR System Enhancement Request | HRIS Integration API | Australia | Email,HR System Enhancement Request,HRIS Integration API,Australia,Email,62,140.5316129032258,35.33806451612903,0.5645161290322581,0.4677419354838709,5.387096774193548,3.129032258064516,9.838709677419354,29.725806451612904,0.2258064516129032,0.2419354838709677,0.4385964912280701,0.8032424029113501,0.4914391792096201,0.6164682496813086,0.4448414735262762,0.4091526486260577,0.4953127733831829,0.4622509397341719,0.3975277715036652,52.45,Media,Automatización parcial con alertas SLA,0.2,1742.59,0.12,16.86,209.06,837,Email
HR Platform Bug Report | Employee Mobile App | South America | Web Form,HR Platform Bug Report,Employee Mobile App,South America,Web Form,76,120.0528947368421,35.28605263157895,0.5131578947368421,0.5131578947368421,5.421052631578948,3.1973684210526314,9.302631578947368,30.907894736842103,0.3157894736842105,0.2236842105263158,0.6842105263157895,0.4623937164497452,0.4886658468861595,0.498960059223746,0.543177865103395,0.423450225186831,0.3862760491007707,0.6947127911171683,0.3521726020972227,52.44,Media,Automatización parcial con alertas SLA,0.2,1824.8,0.12,14.41,219.03,838,Employee Self-Service Portal
HR Platform Bug Report | HRIS Integration API | Asia | Web Form,HR Platform Bug Report,HRIS Integration API,Asia,Web Form,76,134.5021052631579,34.84065789473684,0.4078947368421052,0.5526315789473685,5.684210526315789,2.6447368421052633,9.31578947368421,27.36842105263158,0.2763157894736842,0.1710526315789473,0.6842105263157895,0.7028870123820279,0.4649168973707077,0.2581168258892375,0.6286478129227598,0.5342564435328212,0.3889523265772195,0.5927366015953822,0.2213809507856209,52.43,Media,Automatización parcial,0.2,2044.43,0.12,16.14,245.33,839,Employee Self-Service Portal
HR System Enhancement Request | Payroll Payment Gateway | Europe | Phone,HR System Enhancement Request,Payroll Payment Gateway,Europe,Phone,62,134.7374193548387,38.2341935483871,0.5483870967741935,0.4838709677419355,5.370967741935484,2.9838709677419355,8.419354838709678,31.79032258064516,0.3548387096774194,0.1935483870967742,0.4385964912280701,0.7068035904805032,0.6458640443640422,0.5795648510252144,0.4797646780116081,0.4023612997596907,0.2066201320527106,0.7955924624720536,0.2772838340075152,52.43,Media,Automatización parcial con alertas SLA,0.2,1670.74,0.12,16.17,200.51,840,Phone
Compliance & Access Security Review | Employee Mobile App | Europe | Web Form,Compliance & Access Security Review,Employee Mobile App,Europe,Web Form,63,121.21507936507936,35.835079365079366,0.492063492063492,0.5714285714285714,5.714285714285714,3.365079365079365,10.61904761904762,34.20634920634921,0.2539682539682539,0.3333333333333333,0.4561403508771929,0.4817371685516835,0.5179405713002408,0.4506958398452035,0.6693477880748382,0.5469200113437915,0.6540312385302393,0.535004049855535,0.6246552089963929,52.42,Media,Automatización parcial,0.2,1527.31,0.12,14.55,183.33,841,Employee Self-Service Portal
HR Platform Bug Report | Employee Mobile App | Africa | Social Media,HR Platform Bug Report,Employee Mobile App,Africa,Social Media,75,111.69666666666669,34.79546666666666,0.5466666666666666,0.56,5.1866666666666665,3.1333333333333333,10.16,30.88,0.2933333333333333,0.28,0.6666666666666666,0.3233122886791198,0.4625072501405015,0.5756284885018977,0.6446022031823746,0.3247588200466687,0.5606622894661718,0.6366996699669967,0.4921196690006366,52.41,Media,Automatización parcial con alertas SLA,0.2,1675.45,0.12,13.4,201.0,842,Internal Collaboration Tool
HR System Performance Issue | Employee Self-Service Portal | Europe | Web Form,HR System Performance Issue,Employee Self-Service Portal,Europe,Web Form,61,117.63721311475408,32.916065573770496,0.639344262295082,0.5901639344262295,5.688524590163935,3.098360655737705,9.852459016393444,30.60655737704918,0.2950819672131147,0.2131147540983606,0.4210526315789473,0.4221870052137978,0.3622954649924899,0.7876758204956466,0.7099143206854345,0.5360729389155425,0.4981093488953262,0.6412170851385264,0.3259070655633354,52.4,Media,Automatización parcial con alertas SLA,0.2,1435.17,0.12,14.12,172.26,843,Employee Self-Service Portal
HR System Enhancement Request | HR Document Management System | North America | Chat,HR System Enhancement Request,HR Document Management System,North America,Chat,90,121.22555555555554,35.67422222222222,0.3777777777777777,0.4444444444444444,5.544444444444444,2.8555555555555556,10.655555555555557,31.244444444444444,0.2222222222222222,0.2555555555555555,0.9298245614035088,0.4819115347270425,0.5093634870895029,0.1892089007963087,0.3943968448252413,0.4754060297890617,0.6614568465125129,0.4529914529914529,0.4313742131692482,52.39,Media,Automatización parcial,0.2,2182.06,0.12,14.55,261.9,844,HR Chat / Virtual Assistant
HRIS Login Issue | Benefits Portal | North America | Phone,HRIS Login Issue,Benefits Portal,North America,Phone,67,122.89492537313434,37.51805970149254,0.4925373134328358,0.5373134328358209,5.91044776119403,3.1492537313432836,10.08955223880597,28.08955223880597,0.2686567164179104,0.1940298507462686,0.5263157894736842,0.5096965994423924,0.6076789802638474,0.451779948216053,0.5954803704853943,0.6295167148272847,0.5463334199683852,0.5729501767627968,0.2784802910970292,52.39,Media,Automatización parcial,0.2,1646.79,0.12,14.75,197.65,845,Phone
HR System Enhancement Request | Employee Mobile App | North America | Chat,HR System Enhancement Request,Employee Mobile App,North America,Chat,61,115.52311475409836,37.49180327868852,0.6557377049180327,0.4426229508196721,6.163934426229508,2.721311475409836,10.508196721311476,29.311475409836067,0.1311475409836065,0.2786885245901639,0.4210526315789473,0.3869998590542789,0.6062789581979152,0.825184192900201,0.3904528763769889,0.7362507300914134,0.6314844887052317,0.2177094128076111,0.4888605983450031,52.39,Media,Rediseño del proceso antes de automatizar,0.2,1409.38,0.12,13.86,169.09,846,HR Chat / Virtual Assistant
